Date,Day of Week,Time,Customers,Employees,Satisfaction,Profits,Expenses
2023-08-02,Wednesday,17:00,10,4,17,182.65,20
2023-08-02,Wednesday,18:00,115,8,96,2659.87,40
2023-08-02,Wednesday,19:00,101,5,100,1730.5,25
2023-08-02,Wednesday,20:00,126,8,100,2780.66,40
2023-08-02,Wednesday,21:00,128,8,100,2346.3,40
2023-08-02,Wednesday,22:00,167,7,100,3150.73,35
2023-08-03,Thursday,10:00,97,8,81,1952.38,40
2023-08-03,Thursday,11:00,84,4,100,1637.45,20
2023-08-03,Thursday,12:00,38,4,63,947.83,20
2023-08-03,Thursday,13:00,74,4,100,1601.67,20
2023-08-03,Thursday,14:00,71,4,100,1146.99,20
2023-08-03,Thursday,15:00,24,4,40,472.38,20
2023-08-03,Thursday,16:00,64,5,85,1568.87,25
2023-08-03,Thursday,17:00,86,6,96,1678.5,30
2023-08-03,Thursday,18:00,187,12,100,4531.89,60
2023-08-03,Thursday,19:00,124,6,100,3092.98,30
2023-08-03,Thursday,20:00,133,7,100,2475.93,35
2023-08-03,Thursday,21:00,137,8,100,2822.34,40
2023-08-03,Thursday,22:00,145,7,100,2224.79,35
2023-08-04,Friday,10:00,67,4,100,1423.17,20
2023-08-04,Friday,11:00,10,4,17,206.55,20
2023-08-04,Friday,12:00,29,4,48,689.72,20
2023-08-04,Friday,13:00,50,6,56,1100.13,30
2023-08-04,Friday,14:00,74,4,100,1534.25,20
2023-08-04,Friday,15:00,44,4,73,955.23,20
2023-08-04,Friday,16:00,27,4,45,546.28,20
2023-08-04,Friday,17:00,62,5,83,1547.5,25
2023-08-04,Friday,18:00,113,4,100,2670.16,20
2023-08-04,Friday,19:00,115,9,85,2363.18,45
2023-08-04,Friday,20:00,174,9,100,3386.85,45
2023-08-04,Friday,21:00,107,6,100,1763.99,30
2023-08-04,Friday,22:00,185,9,100,3702.54,45
2023-08-05,Saturday,10:00,85,5,100,1545.92,25
2023-08-05,Saturday,11:00,35,4,58,739.14,20
2023-08-05,Saturday,12:00,79,4,100,1358.15,20
2023-08-05,Saturday,13:00,19,4,32,403.74,20
2023-08-05,Saturday,14:00,15,4,25,246.54,20
2023-08-05,Saturday,15:00,22,4,37,414.1,20
2023-08-05,Saturday,16:00,36,4,60,832.53,20
2023-08-05,Saturday,17:00,34,4,57,614.45,20
2023-08-05,Saturday,18:00,114,6,100,2083.55,30
2023-08-05,Saturday,19:00,126,5,100,3038.55,25
2023-08-05,Saturday,20:00,167,10,100,2747.63,50
2023-08-05,Saturday,21:00,125,7,100,2742.09,35
2023-08-05,Saturday,22:00,172,8,100,2762.53,40
2023-08-06,Sunday,10:00,43,4,72,671.88,20
2023-08-06,Sunday,11:00,14,4,23,281.02,20
2023-08-06,Sunday,12:00,82,4,100,1541.2,20
2023-08-06,Sunday,13:00,32,4,53,548.48,20
2023-08-06,Sunday,14:00,100,9,74,1861.78,45
2023-08-06,Sunday,15:00,39,4,65,682.54,20
2023-08-06,Sunday,16:00,35,4,58,535.17,20
2023-08-06,Sunday,17:00,18,4,30,369.91,20
2023-08-06,Sunday,18:00,143,10,95,2421.75,50
2023-08-06,Sunday,19:00,134,5,100,3234.45,25
2023-08-06,Sunday,20:00,133,9,99,2521.64,45
2023-08-06,Sunday,21:00,129,8,100,2047.75,40
2023-08-06,Sunday,22:00,169,9,100,3529.48,45
2023-08-07,Monday,10:00,62,5,83,1509.74,25
2023-08-07,Monday,11:00,48,5,64,988.27,25
2023-08-07,Monday,12:00,98,4,100,1492.77,20
2023-08-07,Monday,13:00,53,6,59,1302.08,30
2023-08-07,Monday,14:00,72,4,100,1387.02,20
2023-08-07,Monday,15:00,83,8,69,1974.1,40
2023-08-07,Monday,16:00,70,5,93,1252.67,25
2023-08-07,Monday,17:00,21,4,35,465.74,20
2023-08-07,Monday,18:00,181,10,100,3183.65,50
2023-08-07,Monday,19:00,130,9,96,2989.2,45
2023-08-07,Monday,20:00,137,9,100,3202.22,45
2023-08-07,Monday,21:00,107,7,100,2365.45,35
2023-08-07,Monday,22:00,133,6,100,3139.35,30
2023-08-08,Tuesday,10:00,48,5,64,1159.7,25
2023-08-08,Tuesday,11:00,50,4,83,938.91,20
2023-08-08,Tuesday,12:00,45,4,75,773.92,20
2023-08-08,Tuesday,13:00,78,5,100,1373.09,25
2023-08-08,Tuesday,14:00,78,4,100,1318.35,20
2023-08-08,Tuesday,15:00,60,5,80,1320.54,25
2023-08-08,Tuesday,16:00,21,4,35,354.53,20
2023-08-08,Tuesday,17:00,77,6,86,1585.45,30
2023-08-08,Tuesday,18:00,101,5,100,2317.25,25
2023-08-08,Tuesday,19:00,151,10,100,2419.37,50
2023-08-08,Tuesday,20:00,174,10,100,3610.78,50
2023-08-08,Tuesday,21:00,112,8,93,2054.6,40
2023-08-08,Tuesday,22:00,127,10,85,2607.01,50
2023-08-09,Wednesday,10:00,57,5,76,1105.58,25
2023-08-09,Wednesday,11:00,27,4,45,479.22,20
2023-08-09,Wednesday,12:00,23,4,38,405.49,20
2023-08-09,Wednesday,13:00,82,5,100,1650.74,25
2023-08-09,Wednesday,14:00,42,5,56,1021.1,25
2023-08-09,Wednesday,15:00,64,4,100,1226.24,20
2023-08-09,Wednesday,16:00,81,6,90,1957,30
2023-08-09,Wednesday,17:00,72,4,100,1510.65,20
2023-08-09,Wednesday,18:00,146,6,100,3323.3,30
2023-08-09,Wednesday,19:00,144,11,87,3100.83,55
2023-08-09,Wednesday,20:00,104,9,77,2161.49,45
2023-08-09,Wednesday,21:00,183,8,100,4012.98,40
2023-08-09,Wednesday,22:00,115,9,85,1933.89,45
2023-08-10,Thursday,10:00,70,5,93,1050.23,25
2023-08-10,Thursday,11:00,24,4,40,447.92,20
2023-08-10,Thursday,12:00,14,4,23,349.36,20
2023-08-10,Thursday,13:00,77,7,73,1410.83,35
2023-08-10,Thursday,14:00,24,4,40,397.04,20
2023-08-10,Thursday,15:00,90,5,100,1711.32,25
2023-08-10,Thursday,16:00,70,4,100,1589.3,20
2023-08-10,Thursday,17:00,23,4,38,362.85,20
2023-08-10,Thursday,18:00,130,7,100,2613.56,35
2023-08-10,Thursday,19:00,190,12,100,3476.05,60
2023-08-10,Thursday,20:00,105,9,78,2271.31,45
2023-08-10,Thursday,21:00,137,10,91,2638.49,50
2023-08-10,Thursday,22:00,132,6,100,2558.44,30
2023-08-11,Friday,10:00,22,4,37,496.72,20
2023-08-11,Friday,11:00,81,4,100,1373.2,20
2023-08-11,Friday,12:00,73,6,81,1319.04,30
2023-08-11,Friday,13:00,16,4,27,265.18,20
2023-08-11,Friday,14:00,54,4,90,952.02,20
2023-08-11,Friday,15:00,88,4,100,1896.03,20
2023-08-11,Friday,16:00,63,4,100,1513.5,20
2023-08-11,Friday,17:00,65,7,62,1555.5,35
2023-08-11,Friday,18:00,120,7,100,2614.14,35
2023-08-11,Friday,19:00,166,8,100,2935.73,40
2023-08-11,Friday,20:00,172,9,100,3675.48,45
2023-08-11,Friday,21:00,174,12,97,3913.07,60
2023-08-11,Friday,22:00,171,10,100,2820.18,50
2023-08-12,Saturday,10:00,45,4,75,886.46,20
2023-08-12,Saturday,11:00,79,5,100,1628.85,25
2023-08-12,Saturday,12:00,94,8,78,1740.02,40
2023-08-12,Saturday,13:00,35,4,58,534.83,20
2023-08-12,Saturday,14:00,20,4,33,492.45,20
2023-08-12,Saturday,15:00,87,8,72,1646.31,40
2023-08-12,Saturday,16:00,91,7,87,1524.6,35
2023-08-12,Saturday,17:00,91,6,100,2077.25,30
2023-08-12,Saturday,18:00,114,8,95,2281.11,40
2023-08-12,Saturday,19:00,126,8,100,2044.92,40
2023-08-12,Saturday,20:00,135,6,100,2815.33,30
2023-08-12,Saturday,21:00,124,8,100,2888.68,40
2023-08-12,Saturday,22:00,128,8,100,2323.07,40
2023-08-13,Sunday,10:00,28,5,37,460.72,25
2023-08-13,Sunday,11:00,17,4,28,287.39,20
2023-08-13,Sunday,12:00,90,4,100,1730.67,20
2023-08-13,Sunday,13:00,93,6,100,1509.51,30
2023-08-13,Sunday,14:00,99,8,82,1925.32,40
2023-08-13,Sunday,15:00,82,6,91,1384.19,30
2023-08-13,Sunday,16:00,92,4,100,2116.28,20
2023-08-13,Sunday,17:00,46,4,77,752.88,20
2023-08-13,Sunday,18:00,168,12,93,3857.97,60
2023-08-13,Sunday,19:00,150,7,100,2795.89,35
2023-08-13,Sunday,20:00,142,8,100,3444.01,40
2023-08-13,Sunday,21:00,144,10,96,2220.55,50
2023-08-13,Sunday,22:00,109,7,100,2244.81,35
2023-08-14,Monday,10:00,49,4,82,1084.35,20
2023-08-14,Monday,11:00,37,4,62,843.03,20
2023-08-14,Monday,12:00,39,4,65,827.14,20
2023-08-14,Monday,13:00,92,4,100,1731.28,20
2023-08-14,Monday,14:00,48,5,64,884.25,25
2023-08-14,Monday,15:00,69,4,100,1255.7,20
2023-08-14,Monday,16:00,19,4,32,351.25,20
2023-08-14,Monday,17:00,55,4,92,1287.27,20
2023-08-14,Monday,18:00,124,10,83,2202.98,50
2023-08-14,Monday,19:00,120,10,80,1981.17,50
2023-08-14,Monday,20:00,190,10,100,4642.19,50
2023-08-14,Monday,21:00,136,10,91,2669.9,50
2023-08-14,Monday,22:00,126,10,84,2909.9,50
2023-08-15,Tuesday,10:00,66,4,100,1552.37,20
2023-08-15,Tuesday,11:00,14,4,23,336.9,20
2023-08-15,Tuesday,12:00,70,4,100,1404.08,20
2023-08-15,Tuesday,13:00,82,6,91,1664.21,30
2023-08-15,Tuesday,14:00,12,4,20,252.95,20
2023-08-15,Tuesday,15:00,92,4,100,2154.36,20
2023-08-15,Tuesday,16:00,75,6,83,1168.29,30
2023-08-15,Tuesday,17:00,56,4,93,1302.74,20
2023-08-15,Tuesday,18:00,150,8,100,3540.79,40
2023-08-15,Tuesday,19:00,129,7,100,2757.43,35
2023-08-15,Tuesday,20:00,157,6,100,3599.73,30
2023-08-15,Tuesday,21:00,164,8,100,4094.95,40
2023-08-15,Tuesday,22:00,110,4,100,2279.11,20
2023-08-16,Wednesday,10:00,31,4,52,772.72,20
2023-08-16,Wednesday,11:00,25,4,42,454,20
2023-08-16,Wednesday,12:00,88,7,84,1834.22,35
2023-08-16,Wednesday,13:00,40,4,67,855.72,20
2023-08-16,Wednesday,14:00,29,4,48,569.65,20
2023-08-16,Wednesday,15:00,74,5,99,1836.97,25
2023-08-16,Wednesday,16:00,35,4,58,584.61,20
2023-08-16,Wednesday,17:00,24,4,40,461.99,20
2023-08-16,Wednesday,18:00,169,10,100,3838.06,50
2023-08-16,Wednesday,19:00,110,5,100,2027.83,25
2023-08-16,Wednesday,20:00,133,7,100,2303.15,35
2023-08-16,Wednesday,21:00,149,11,90,2719.99,55
2023-08-16,Wednesday,22:00,130,6,100,1969.75,30
2023-08-17,Thursday,10:00,15,4,25,292.08,20
2023-08-17,Thursday,11:00,62,4,100,1442.83,20
2023-08-17,Thursday,12:00,97,4,100,2058.2,20
2023-08-17,Thursday,13:00,65,5,87,1312.81,25
2023-08-17,Thursday,14:00,76,4,100,1250.7,20
2023-08-17,Thursday,15:00,76,4,100,1554.28,20
2023-08-17,Thursday,16:00,61,7,58,1239.75,35
2023-08-17,Thursday,17:00,69,6,77,1711.33,30
2023-08-17,Thursday,18:00,183,13,94,2782.68,65
2023-08-17,Thursday,19:00,133,8,100,2207.84,40
2023-08-17,Thursday,20:00,108,5,100,2685.08,25
2023-08-17,Thursday,21:00,152,9,100,3001.2,45
2023-08-17,Thursday,22:00,103,6,100,2508.98,30
2023-08-18,Friday,10:00,97,5,100,1880.21,25
2023-08-18,Friday,11:00,16,4,27,255.95,20
2023-08-18,Friday,12:00,44,4,73,725.72,20
2023-08-18,Friday,13:00,69,5,92,1461.25,25
2023-08-18,Friday,14:00,98,4,100,2394.29,20
2023-08-18,Friday,15:00,44,5,59,775.77,25
2023-08-18,Friday,16:00,93,5,100,1925.41,25
2023-08-18,Friday,17:00,62,7,59,1403.96,35
2023-08-18,Friday,18:00,104,9,77,2069.76,45
2023-08-18,Friday,19:00,124,7,100,2542.46,35
2023-08-18,Friday,20:00,100,9,74,2105.88,45
2023-08-18,Friday,21:00,123,7,100,2213.21,35
2023-08-18,Friday,22:00,169,7,100,3036.54,35
2023-08-19,Saturday,10:00,26,4,43,510.3,20
2023-08-19,Saturday,11:00,98,6,100,1759.81,30
2023-08-19,Saturday,12:00,95,4,100,1517.81,20
2023-08-19,Saturday,13:00,14,4,23,232.81,20
2023-08-19,Saturday,14:00,75,4,100,1682.86,20
2023-08-19,Saturday,15:00,56,4,93,1139.06,20
2023-08-19,Saturday,16:00,13,4,22,292.94,20
2023-08-19,Saturday,17:00,11,4,18,213.83,20
2023-08-19,Saturday,18:00,101,9,75,1979.59,45
2023-08-19,Saturday,19:00,117,4,100,1930.75,20
2023-08-19,Saturday,20:00,135,10,90,2149.9,50
2023-08-19,Saturday,21:00,150,10,100,2368.82,50
2023-08-19,Saturday,22:00,115,4,100,2653.07,20
2023-08-20,Sunday,10:00,70,7,67,1318.21,35
2023-08-20,Sunday,11:00,51,5,68,1144.56,25
2023-08-20,Sunday,12:00,88,4,100,1685.23,20
2023-08-20,Sunday,13:00,14,4,23,244.04,20
2023-08-20,Sunday,14:00,46,6,51,1124.77,30
2023-08-20,Sunday,15:00,57,4,95,1020.37,20
2023-08-20,Sunday,16:00,57,5,76,1171.04,25
2023-08-20,Sunday,17:00,70,4,100,1499.63,20
2023-08-20,Sunday,18:00,163,12,91,3104.04,60
2023-08-20,Sunday,19:00,160,8,100,3037.94,40
2023-08-20,Sunday,20:00,185,11,100,3305.1,55
2023-08-20,Sunday,21:00,158,11,96,3429.95,55
2023-08-20,Sunday,22:00,111,7,100,2037.57,35
2023-08-21,Monday,10:00,51,4,85,1123.19,20
2023-08-21,Monday,11:00,61,4,100,975.55,20
2023-08-21,Monday,12:00,64,4,100,1356.6,20
2023-08-21,Monday,13:00,16,4,27,363.35,20
2023-08-21,Monday,14:00,96,4,100,1583.43,20
2023-08-21,Monday,15:00,23,4,38,345.25,20
2023-08-21,Monday,16:00,89,8,74,1701.22,40
2023-08-21,Monday,17:00,34,4,57,749.65,20
2023-08-21,Monday,18:00,141,8,100,2350.25,40
2023-08-21,Monday,19:00,134,10,89,3030.11,50
2023-08-21,Monday,20:00,149,9,100,3701.39,45
2023-08-21,Monday,21:00,190,11,100,3582.86,55
2023-08-21,Monday,22:00,149,9,100,2493.38,45
2023-08-22,Tuesday,10:00,18,4,30,306.67,20
2023-08-22,Tuesday,11:00,94,5,100,1950.51,25
2023-08-22,Tuesday,12:00,40,4,67,693.26,20
2023-08-22,Tuesday,13:00,17,4,28,343.74,20
2023-08-22,Tuesday,14:00,38,4,63,864.22,20
2023-08-22,Tuesday,15:00,12,4,20,258.12,20
2023-08-22,Tuesday,16:00,35,4,58,767.92,20
2023-08-22,Tuesday,17:00,67,7,64,1618.67,35
2023-08-22,Tuesday,18:00,119,9,88,2754.93,45
2023-08-22,Tuesday,19:00,156,8,100,2524.73,40
2023-08-22,Tuesday,20:00,112,8,93,2449.66,40
2023-08-22,Tuesday,21:00,128,10,85,2995.79,50
2023-08-22,Tuesday,22:00,152,9,100,3600.74,45
2023-08-23,Wednesday,10:00,53,4,88,830.49,20
2023-08-23,Wednesday,11:00,32,4,53,693.96,20
2023-08-23,Wednesday,12:00,39,4,65,918.44,20
2023-08-23,Wednesday,13:00,45,5,60,783.18,25
2023-08-23,Wednesday,14:00,31,4,52,692.33,20
2023-08-23,Wednesday,15:00,75,4,100,1470.75,20
2023-08-23,Wednesday,16:00,54,4,90,1186.07,20
2023-08-23,Wednesday,17:00,98,4,100,2405.96,20
2023-08-23,Wednesday,18:00,184,12,100,3915.21,60
2023-08-23,Wednesday,19:00,109,7,100,2679.3,35
2023-08-23,Wednesday,20:00,129,7,100,2441.59,35
2023-08-23,Wednesday,21:00,117,9,87,2772.27,45
2023-08-23,Wednesday,22:00,120,5,100,2363.34,25
2023-08-24,Thursday,10:00,11,4,18,230.5,20
2023-08-24,Thursday,11:00,71,4,100,1475.1,20
2023-08-24,Thursday,12:00,49,4,82,1090.43,20
2023-08-24,Thursday,13:00,96,4,100,1779.42,20
2023-08-24,Thursday,14:00,30,4,50,694.72,20
2023-08-24,Thursday,15:00,76,4,100,1265.11,20
2023-08-24,Thursday,16:00,41,4,68,788.57,20
2023-08-24,Thursday,17:00,21,4,35,315.33,20
2023-08-24,Thursday,18:00,155,9,100,3692.18,45
2023-08-24,Thursday,19:00,172,12,96,2854,60
2023-08-24,Thursday,20:00,115,7,100,1904.04,35
2023-08-24,Thursday,21:00,114,6,100,2237.6,30
2023-08-24,Thursday,22:00,100,5,100,1730.12,25
2023-08-25,Friday,10:00,16,4,27,329.69,20
2023-08-25,Friday,11:00,57,4,95,1219.54,20
2023-08-25,Friday,12:00,44,6,49,1035.03,30
2023-08-25,Friday,13:00,80,4,100,1286.89,20
2023-08-25,Friday,14:00,42,4,70,954.59,20
2023-08-25,Friday,15:00,79,5,100,1533.85,25
2023-08-25,Friday,16:00,93,5,100,1706.59,25
2023-08-25,Friday,17:00,16,4,27,278.44,20
2023-08-25,Friday,18:00,134,7,100,2980.3,35
2023-08-25,Friday,19:00,179,10,100,3017.84,50
2023-08-25,Friday,20:00,128,7,100,2240.69,35
2023-08-25,Friday,21:00,117,9,87,2063.77,45
2023-08-25,Friday,22:00,175,11,100,3773.98,55
2023-08-26,Saturday,10:00,88,4,100,2138.89,20
2023-08-26,Saturday,11:00,80,4,100,1461.24,20
2023-08-26,Saturday,12:00,14,4,23,311.18,20
2023-08-26,Saturday,13:00,25,5,33,501.44,25
2023-08-26,Saturday,14:00,42,4,70,942.17,20
2023-08-26,Saturday,15:00,98,6,100,1524.91,30
2023-08-26,Saturday,16:00,11,4,18,180.65,20
2023-08-26,Saturday,17:00,10,4,17,249.52,20
2023-08-26,Saturday,18:00,156,10,100,3400.21,50
2023-08-26,Saturday,19:00,179,8,100,3373.66,40
2023-08-26,Saturday,20:00,150,9,100,3027.26,45
2023-08-26,Saturday,21:00,179,9,100,3991.42,45
2023-08-26,Saturday,22:00,124,9,92,1950.84,45
2023-08-27,Sunday,10:00,46,4,77,937.66,20
2023-08-27,Sunday,11:00,20,4,33,321.92,20
2023-08-27,Sunday,12:00,18,4,30,273.43,20
2023-08-27,Sunday,13:00,34,5,45,737.15,25
2023-08-27,Sunday,14:00,94,4,100,1413.19,20
2023-08-27,Sunday,15:00,14,4,23,318.94,20
2023-08-27,Sunday,16:00,25,4,42,548.91,20
2023-08-27,Sunday,17:00,59,4,98,918.2,20
2023-08-27,Sunday,18:00,121,7,100,2783.09,35
2023-08-27,Sunday,19:00,145,6,100,2389.96,30
2023-08-27,Sunday,20:00,139,5,100,2677.4,25
2023-08-27,Sunday,21:00,127,7,100,3069.13,35
2023-08-27,Sunday,22:00,102,7,97,1979.91,35
2023-08-28,Monday,10:00,67,4,100,1213.89,20
2023-08-28,Monday,11:00,13,4,22,297.89,20
2023-08-28,Monday,12:00,97,6,100,2071.31,30
2023-08-28,Monday,13:00,68,4,100,1667.75,20
2023-08-28,Monday,14:00,86,7,82,1445.33,35
2023-08-28,Monday,15:00,27,4,45,466.58,20
2023-08-28,Monday,16:00,10,4,17,156.48,20
2023-08-28,Monday,17:00,60,4,100,1484.37,20
2023-08-28,Monday,18:00,152,9,100,3316.51,45
2023-08-28,Monday,19:00,102,4,100,1647.43,20
2023-08-28,Monday,20:00,120,9,89,1940.66,45
2023-08-28,Monday,21:00,173,7,100,3962.01,35
2023-08-28,Monday,22:00,133,6,100,3174.66,30
2023-08-29,Tuesday,10:00,61,7,58,1189.36,35
2023-08-29,Tuesday,11:00,39,4,65,752.46,20
2023-08-29,Tuesday,12:00,60,7,57,1292.14,35
2023-08-29,Tuesday,13:00,75,6,83,1547.29,30
2023-08-29,Tuesday,14:00,16,4,27,250.23,20
2023-08-29,Tuesday,15:00,75,6,83,1784.75,30
2023-08-29,Tuesday,16:00,49,4,82,877.56,20
2023-08-29,Tuesday,17:00,97,6,100,1691.45,30
2023-08-29,Tuesday,18:00,146,6,100,3267.01,30
2023-08-29,Tuesday,19:00,149,9,100,3075.76,45
2023-08-29,Tuesday,20:00,129,5,100,2031.86,25
2023-08-29,Tuesday,21:00,141,7,100,3487,35
2023-08-29,Tuesday,22:00,164,8,100,3049.09,40
2023-08-30,Wednesday,10:00,63,4,100,1036.81,20
2023-08-30,Wednesday,11:00,49,4,82,1151.53,20
2023-08-30,Wednesday,12:00,77,7,73,1492.38,35
2023-08-30,Wednesday,13:00,83,7,79,1961.42,35
2023-08-30,Wednesday,14:00,16,4,27,272.46,20
2023-08-30,Wednesday,15:00,89,4,100,2161.32,20
2023-08-30,Wednesday,16:00,81,7,77,1226.92,35
2023-08-30,Wednesday,17:00,80,4,100,1451.7,20
2023-08-30,Wednesday,18:00,110,7,100,2356.48,35
2023-08-30,Wednesday,19:00,143,9,100,2830.61,45
2023-08-30,Wednesday,20:00,157,7,100,3632.96,35
2023-08-30,Wednesday,21:00,146,8,100,2945.48,40
2023-08-30,Wednesday,22:00,123,9,91,2509.03,45
2023-08-31,Thursday,10:00,49,4,82,931.36,20
2023-08-31,Thursday,11:00,44,4,73,1052.26,20
2023-08-31,Thursday,12:00,77,4,100,1764.43,20
2023-08-31,Thursday,13:00,60,5,80,985.83,25
2023-08-31,Thursday,14:00,25,4,42,386.99,20
2023-08-31,Thursday,15:00,38,4,63,912.58,20
2023-08-31,Thursday,16:00,71,4,100,1356.36,20
2023-08-31,Thursday,17:00,52,4,87,1120.52,20
2023-08-31,Thursday,18:00,134,5,100,2136.19,25
2023-08-31,Thursday,19:00,153,11,93,2829.11,55
2023-08-31,Thursday,20:00,129,7,100,2255.77,35
2023-08-31,Thursday,21:00,183,12,100,4363.27,60
2023-08-31,Thursday,22:00,145,11,88,2314.9,55
2023-09-01,Friday,10:00,74,7,70,1495.31,35
2023-09-01,Friday,11:00,86,8,72,1430.19,40
2023-09-01,Friday,12:00,76,4,100,1664,20
2023-09-01,Friday,13:00,61,4,100,1377.98,20
2023-09-01,Friday,14:00,81,7,77,1287,35
2023-09-01,Friday,15:00,24,4,40,539.33,20
2023-09-01,Friday,16:00,35,4,58,719.47,20
2023-09-01,Friday,17:00,90,4,100,1487.52,20
2023-09-01,Friday,18:00,133,8,100,2354.26,40
2023-09-01,Friday,19:00,101,9,75,2234.52,45
2023-09-01,Friday,20:00,180,10,100,4423.15,50
2023-09-01,Friday,21:00,172,8,100,3999.69,40
2023-09-01,Friday,22:00,157,6,100,2929.11,30
2023-09-02,Saturday,10:00,87,5,100,1489.23,25
2023-09-02,Saturday,11:00,34,4,57,831.24,20
2023-09-02,Saturday,12:00,21,4,35,356.59,20
2023-09-02,Saturday,13:00,80,8,67,1843.87,40
2023-09-02,Saturday,14:00,84,8,70,2058.87,40
2023-09-02,Saturday,15:00,59,5,79,1444.66,25
2023-09-02,Saturday,16:00,31,5,41,754.31,25
2023-09-02,Saturday,17:00,62,4,100,1455.42,20
2023-09-02,Saturday,18:00,187,12,100,4388.22,60
2023-09-02,Saturday,19:00,126,9,93,3038.29,45
2023-09-02,Saturday,20:00,129,10,86,2368.1,50
2023-09-02,Saturday,21:00,155,10,100,3752.26,50
2023-09-02,Saturday,22:00,171,9,100,3547.97,45
2023-09-03,Sunday,10:00,56,4,93,875.35,20
2023-09-03,Sunday,11:00,56,6,62,1393.57,30
2023-09-03,Sunday,12:00,50,6,56,953.23,30
2023-09-03,Sunday,13:00,79,5,100,1701.2,25
2023-09-03,Sunday,14:00,55,4,92,913.09,20
2023-09-03,Sunday,15:00,18,4,30,322.06,20
2023-09-03,Sunday,16:00,73,4,100,1662.53,20
2023-09-03,Sunday,17:00,83,4,100,1665.23,20
2023-09-03,Sunday,18:00,117,8,98,2338.74,40
2023-09-03,Sunday,19:00,125,5,100,2620.22,25
2023-09-03,Sunday,20:00,162,7,100,3508.19,35
2023-09-03,Sunday,21:00,147,8,100,2241.58,40
2023-09-03,Sunday,22:00,169,7,100,2832.95,35
2023-09-04,Monday,10:00,18,4,30,355.65,20
2023-09-04,Monday,11:00,35,4,58,770.4,20
2023-09-04,Monday,12:00,68,4,100,1026.66,20
2023-09-04,Monday,13:00,63,5,84,1368.86,25
2023-09-04,Monday,14:00,87,7,83,1370.29,35
2023-09-04,Monday,15:00,87,5,100,1928.61,25
2023-09-04,Monday,16:00,51,4,85,1250.94,20
2023-09-04,Monday,17:00,75,7,71,1131.41,35
2023-09-04,Monday,18:00,150,10,100,2641.27,50
2023-09-04,Monday,19:00,115,6,100,2641.6,30
2023-09-04,Monday,20:00,104,6,100,2224.56,30
2023-09-04,Monday,21:00,164,11,99,2805.19,55
2023-09-04,Monday,22:00,138,5,100,2516.53,25
2023-09-05,Tuesday,10:00,78,6,87,1693.95,30
2023-09-05,Tuesday,11:00,46,5,61,703.18,25
2023-09-05,Tuesday,12:00,69,5,92,1523.04,25
2023-09-05,Tuesday,13:00,52,6,58,948.04,30
2023-09-05,Tuesday,14:00,89,5,100,2146.97,25
2023-09-05,Tuesday,15:00,47,4,78,1144.23,20
2023-09-05,Tuesday,16:00,78,6,87,1811.46,30
2023-09-05,Tuesday,17:00,91,4,100,1575.36,20
2023-09-05,Tuesday,18:00,102,5,100,1825.95,25
2023-09-05,Tuesday,19:00,159,6,100,3900.46,30
2023-09-05,Tuesday,20:00,112,5,100,1846.81,25
2023-09-05,Tuesday,21:00,135,6,100,3066.78,30
2023-09-05,Tuesday,22:00,182,12,100,3138,60
2023-09-06,Wednesday,10:00,29,4,48,535.98,20
2023-09-06,Wednesday,11:00,61,7,58,1279.21,35
2023-09-06,Wednesday,12:00,63,4,100,1513.55,20
2023-09-06,Wednesday,13:00,55,4,92,1246.05,20
2023-09-06,Wednesday,14:00,84,6,93,1666.77,30
2023-09-06,Wednesday,15:00,26,4,43,419.89,20
2023-09-06,Wednesday,16:00,87,4,100,1906.72,20
2023-09-06,Wednesday,17:00,10,4,17,189.21,20
2023-09-06,Wednesday,18:00,152,6,100,2823.85,30
2023-09-06,Wednesday,19:00,184,10,100,4032.08,50
2023-09-06,Wednesday,20:00,114,4,100,2662.69,20
2023-09-06,Wednesday,21:00,109,9,81,2217.75,45
2023-09-06,Wednesday,22:00,183,11,100,3320.21,55
2023-09-07,Thursday,10:00,82,5,100,1373.68,25
2023-09-07,Thursday,11:00,97,6,100,2133.35,30
2023-09-07,Thursday,12:00,69,4,100,1718.42,20
2023-09-07,Thursday,13:00,87,6,97,1561.65,30
2023-09-07,Thursday,14:00,51,4,85,1178.9,20
2023-09-07,Thursday,15:00,37,4,62,571.95,20
2023-09-07,Thursday,16:00,76,5,100,1782.25,25
2023-09-07,Thursday,17:00,59,4,98,1144.23,20
2023-09-07,Thursday,18:00,181,9,100,4408.58,45
2023-09-07,Thursday,19:00,110,8,92,1758.79,40
2023-09-07,Thursday,20:00,148,11,90,3349.91,55
2023-09-07,Thursday,21:00,125,6,100,2105.98,30
2023-09-07,Thursday,22:00,139,10,93,3328.15,50
2023-09-08,Friday,10:00,18,4,30,433.44,20
2023-09-08,Friday,11:00,88,6,98,1510.99,30
2023-09-08,Friday,12:00,15,4,25,348.64,20
2023-09-08,Friday,13:00,44,4,73,802.23,20
2023-09-08,Friday,14:00,13,4,22,314.28,20
2023-09-08,Friday,15:00,34,4,57,812.55,20
2023-09-08,Friday,16:00,88,5,100,1977.87,25
2023-09-08,Friday,17:00,20,4,33,414.86,20
2023-09-08,Friday,18:00,119,7,100,2589.27,35
2023-09-08,Friday,19:00,103,7,98,2212.93,35
2023-09-08,Friday,20:00,109,6,100,1937.43,30
2023-09-08,Friday,21:00,147,9,100,2465.17,45
